"Year","Scenario","country","Income","med","lwr","upr"
2024,"Business as usual","BGR","UMI",0.031309,0.021761,0.042142
2024,"Business as usual","BHR","HI",0.002144,0.00154,0.002823
2024,"Business as usual","BHS","HI",0.011402,0.008229,0.015124
2024,"Business as usual","BIH","UMI",0.030639,0.020814,0.042228
2024,"Business as usual","BLZ","UMI",0.008367,0.006124,0.010736
2024,"Business as usual","BOL","LMI",0.030074,0.018687,0.043882
2024,"Business as usual","BRA","UMI",1.260267,0.887103,1.682739
2024,"Business as usual","BRB","HI",0.000733,0.000529,0.000966
2024,"Business as usual","BRN","HI",0.009296,0.006636,0.012242
2024,"Business as usual","BWA","UMI",0.008057,0.005488,0.011338
2024,"Business as usual","CAN","HI",0.045155,0.032124,0.059706
2024,"Business as usual","CHE","HI",0.010855,0.007781,0.014298
2024,"Business as usual","CHL","HI",0.050891,0.036227,0.067385
2024,"Business as usual","CHN","UMI",2.853161,2.024926,3.809038
2024,"Business as usual","CIV","LMI",0.270975,0.19114,0.361498
2024,"Business as usual","CMR","LMI",0.043914,0.0305,0.05925
2024,"Business as usual","COD","LI",0.329248,0.237143,0.43626
2024,"Business as usual","COG","LMI",0.061578,0.044028,0.0814
2024,"Business as usual","COL","UMI",0.028127,0.019477,0.037881
2024,"Business as usual","COM","LI",0.005617,0.004019,0.007429
2024,"Business as usual","CPV","LMI",0.006548,0.004694,0.008604
2024,"Business as usual","CRI","UMI",0.005801,0.00386,0.008119
2024,"Business as usual","CYP","HI",0.004655,0.00335,0.006172
2024,"Business as usual","CZE","HI",0.000747,0.000527,0.000988
2024,"Business as usual","DEU","HI",0.068649,0.048983,0.090318
2024,"Business as usual","DJI","LMI",0.01136,0.008176,0.014933
2024,"Business as usual","DMA","UMI",0.000144,0.000104,0.000191
2024,"Business as usual","DNK","HI",0.012441,0.008797,0.016315
2024,"Business as usual","DOM","UMI",0.264507,0.191037,0.354212
2024,"Business as usual","DZA","UMI",0.874791,0.616027,1.171624
2024,"Business as usual","ECU","UMI",0.095111,0.065784,0.128529
2024,"Business as usual","EGY","LMI",1.930266,1.388221,2.522965
2024,"Business as usual","ERI","LI",0,0,0
2024,"Business as usual","ESP","HI",0.026326,0.018859,0.034925
2024,"Business as usual","EST","HI",0.009212,0.006801,0.011576
2024,"Business as usual","FIN","HI",0.004779,0.003396,0.006288
2024,"Business as usual","FJI","UMI",0.007368,0.005297,0.00978
2024,"Business as usual","FRA","HI",0.040702,0.028814,0.054064
2024,"Business as usual","FRO","HI",0.001452,0.00103,0.001917
2024,"Business as usual","FSM","LMI",0.026911,0.023197,0.029358
2024,"Business as usual","GAB","UMI",0.018035,0.012881,0.023859
2024,"Business as usual","GBR","HI",0.098733,0.073588,0.122078
2024,"Business as usual","GEO","LMI",0.000403,0.000289,0.000528
2024,"Business as usual","GHA","LMI",0.02571,0.017919,0.034684
2024,"Business as usual","GIB","HI",0.000117,8.4e-05,0.000155
2024,"Business as usual","GIN","LI",0.015745,0.01093,0.021067
2024,"Business as usual","GMB","LI",0.012547,0.008928,0.016441
2024,"Business as usual","GNB","LI",0.008767,0.006256,0.011443
2024,"Business as usual","GNQ","UMI",0.000251,0.000178,0.000334
2024,"Business as usual","GRC","HI",0.012642,0.00905,0.016567
2024,"Business as usual","GRD","UMI",0.000131,9.5e-05,0.000174
2024,"Business as usual","GTM","UMI",0.083368,0.049639,0.123722
2024,"Business as usual","GUY","UMI",0.016333,0.011782,0.021577
2024,"Business as usual","HKG","HI",0.027819,0.02088,0.033064
2024,"Business as usual","HND","LMI",0.035039,0.024089,0.047707
2024,"Business as usual","HRV","HI",0.006025,0.004706,0.006966
2024,"Business as usual","HTI","LI",0.215849,0.155479,0.285293
2024,"Business as usual","IDN","LMI",3.204962,2.278186,4.263885
2024,"Business as usual","IND","LMI",5.364953,3.811029,7.201822
2024,"Business as usual","IRL","HI",0.008361,0.006015,0.010979
2024,"Business as usual","IRN","UMI",0.294398,0.186933,0.414296
2024,"Business as usual","IRQ","UMI",0.701044,0.499637,0.922664
2024,"Business as usual","ISR","HI",0.015632,0.01139,0.020119
2024,"Business as usual","ITA","HI",0.208236,0.148092,0.275379
2024,"Business as usual","JAM","UMI",0.042452,0.030305,0.056428
2024,"Business as usual","JOR","UMI",0.031063,0.009698,0.05497
2024,"Business as usual","JPN","HI",0.466425,0.333822,0.608734
2024,"Business as usual","KEN","LMI",0.367222,0.245743,0.507041
2024,"Business as usual","KGZ","LMI",0.003553,0.00073,0.006569
2024,"Business as usual","KHM","LMI",0.0502,0.035451,0.06819
2024,"Business as usual","KIR","LMI",0.00411,0.002937,0.005436
2024,"Business as usual","KNA","UMI",0.00208,0.001656,0.002352
2024,"Business as usual","KOR","HI",0.064993,0.053152,0.073101
2024,"Business as usual","KWT","HI",0.543239,0.406232,0.661229
2024,"Business as usual","LAO","LMI",0.009218,0.006548,0.012161
2024,"Business as usual","LBN","UMI",0.058985,0.042517,0.077614
2024,"Business as usual","LBR","LI",0.016729,0.012036,0.022243
2024,"Business as usual","LBY","UMI",0.086593,0.063227,0.114136
2024,"Business as usual","LCA","UMI",0.000585,0.000446,0.000679
2024,"Business as usual","LIE","HI",0.000501,0.000359,0.000659
2024,"Business as usual","LKA","LMI",0.090395,0.064243,0.119372
2024,"Business as usual","LSO","LMI",0.004742,0.003366,0.006297
2024,"Business as usual","LTU","HI",0.001698,0.00122,0.002227
2024,"Business as usual","LUX","HI",0.000281,0.000167,0.000414
2024,"Business as usual","LVA","HI",0.008075,0.005841,0.010556
2024,"Business as usual","MAC","HI",0.028951,0.020777,0.037998
2024,"Business as usual","MAR","LMI",0.208838,0.150092,0.274356
2024,"Business as usual","MCO","HI",6.9e-05,5e-05,9.1e-05
2024,"Business as usual","MDG","LI",0.056129,0.039091,0.076163
2024,"Business as usual","MDV","UMI",0.003866,0.002779,0.005121
2024,"Business as usual","MEX","UMI",0.498043,0.3449,0.674359
2024,"Business as usual","MHL","UMI",0.000427,0.000303,0.000564
2024,"Business as usual","MKD","UMI",0.007894,0.005225,0.01106
2024,"Business as usual","MLT","HI",0.001301,0.000939,0.001697
2024,"Business as usual","MMR","LMI",0.668595,0.487994,0.884803
2024,"Business as usual","MNE","UMI",0.010342,0.006037,0.015332
2024,"Business as usual","MNG","LMI",0.355802,0.253507,0.467213
2024,"Business as usual","MOZ","LI",0.056419,0.04017,0.075215
2024,"Business as usual","MRT","HI",0.040537,0.029623,0.050591
2024,"Business as usual","MUS","UMI",0.00064,0.00046,0.000842
2024,"Business as usual","MYS","UMI",0.330618,0.235753,0.434437
2024,"Business as usual","NAM","UMI",0.010754,0.006364,0.016281
2024,"Business as usual","NCL","HI",0.00194,0.00139,0.002581
2024,"Business as usual","NER","LI",0.052762,0.037635,0.070004
2024,"Business as usual","NGA","LMI",0.510216,0.352393,0.69191
2024,"Business as usual","NIC","LMI",0.06237,0.041884,0.084293
2024,"Business as usual","NLD","HI",0.014834,0.010522,0.019782
2024,"Business as usual","NOR","HI",0.000626,0.000448,0.000837
2024,"Business as usual","NZL","HI",0.005416,0.003869,0.007103
2024,"Business as usual","OMN","HI",0.358992,0.272469,0.434566
2024,"Business as usual","PAK","LMI",0.985934,0.705888,1.317514
2024,"Business as usual","PAN","HI",0.070559,0.051108,0.093153
2024,"Business as usual","PER","UMI",0.368782,0.263578,0.485864
2024,"Business as usual","PHL","LMI",0.967375,0.693275,1.271347
2024,"Business as usual","PLW","HI",0.001452,0.001388,0.001513
2024,"Business as usual","PNG","LMI",0.018095,0.012467,0.024492
2024,"Business as usual","POL","HI",0.012724,0.008867,0.017129
2024,"Business as usual","PRI","HI",0.074578,0.053518,0.0984
2024,"Business as usual","PRT","HI",0.007517,0.005365,0.009729
2024,"Business as usual","PSE","LMI",0.013045,0.007098,0.019999
2024,"Business as usual","QAT","HI",0.003492,0.00245,0.004611
2024,"Business as usual","ROU","UMI",0.082293,0.057706,0.10932
2024,"Business as usual","RUS","UMI",5.578103,4.018265,7.308227
2024,"Business as usual","RWA","LI",0.049525,0.032912,0.069929
2024,"Business as usual","SAU","HI",0.016709,0.011754,0.022173
2024,"Business as usual","SDN","LMI",0.139086,0.098326,0.183767
2024,"Business as usual","SEN","LI",0.151134,0.109332,0.200002
2024,"Business as usual","SGP","HI",0.019614,0.014011,0.025779
2024,"Business as usual","SLB","LMI",0.033271,0.025961,0.038929
2024,"Business as usual","SLE","LI",0.019605,0.013895,0.025879
2024,"Business as usual","SLV","LMI",0.014106,0.00982,0.019012
2024,"Business as usual","SOM","LI",0.02252,0.013975,0.031943
2024,"Business as usual","STP","LMI",0.00279,0.002027,0.00365
2024,"Business as usual","SUR","UMI",0.00907,0.006441,0.011999
2024,"Business as usual","SVK","HI",0.004569,0.003178,0.006126
2024,"Business as usual","SVN","HI",0.002701,0.001881,0.003642
2024,"Business as usual","SWE","HI",0.003753,0.002682,0.004984
2024,"Business as usual","SWZ","LMI",0.00684,0.004812,0.009185
2024,"Business as usual","SYC","HI",0.000508,0.000361,0.000663
2024,"Business as usual","SYR","LI",0.053813,0.030795,0.081494
2024,"Business as usual","TCD","LI",0.013925,0.005543,0.023383
2024,"Business as usual","TGO","LI",0.059642,0.041682,0.078712
2024,"Business as usual","THA","UMI",1.861414,1.332619,2.46869
2024,"Business as usual","TLS","LMI",0.006039,0.004328,0.007997
2024,"Business as usual","TTO","HI",0.10967,0.080626,0.136807
2024,"Business as usual","TUN","LMI",0.102964,0.075344,0.135888
2024,"Business as usual","TUR","UMI",0.282657,0.201344,0.380416
2024,"Business as usual","TUV","UMI",0.000354,0.000253,0.000472
2024,"Business as usual","TZA","LI",0.173767,0.121933,0.235492
2024,"Business as usual","UGA","LI",0.207832,0.138926,0.288441
2024,"Business as usual","UKR","LMI",0.230277,0.163421,0.304676
2024,"Business as usual","URY","HI",0.023432,0.016743,0.030865
2024,"Business as usual","USA","HI",0.404156,0.291241,0.534389
2024,"Business as usual","UZB","LMI",0.010931,0.002009,0.020762
2024,"Business as usual","VCT","UMI",0.001116,8e-04,0.001481
2024,"Business as usual","VEN","UMI",0.562223,0.394175,0.753975
2024,"Business as usual","VIR","HI",0.001668,0.001188,0.002192
2024,"Business as usual","VNM","LMI",0.532715,0.382148,0.704695
2024,"Business as usual","VUT","LMI",0.003248,0.002341,0.00426
2024,"Business as usual","YEM","LI",0.106014,0.068638,0.154078
2024,"Business as usual","ZAF","UMI",0.391194,0.274393,0.528602
2024,"Business as usual","ZMB","LMI",0.094754,0.064507,0.129911
2024,"Business as usual","ZWE","LI",0.085695,0.061888,0.110665
2024,"Target <8 Mt","AFG","LI",0.151792,0.099941,0.213611
2024,"Target <8 Mt","AGO","LMI",0.121671,0.045724,0.205182
2024,"Target <8 Mt","ALB","UMI",0.029096,0.020208,0.039808
2024,"Target <8 Mt","ARE","HI",0.01108,0.004407,0.009423
2024,"Target <8 Mt","ARG","HI",0.008713,0.006197,0.011585
2024,"Target <8 Mt","ATG","HI",3.4e-05,2.4e-05,4.5e-05
2024,"Target <8 Mt","AUS","HI",0.005159,0.003719,0.006811
2024,"Target <8 Mt","AZE","UMI",0.088992,0.06361,0.117102
2024,"Target <8 Mt","BEL","HI",0.001991,0.001423,0.002666
2024,"Target <8 Mt","BEN","LI",0.014994,0.010618,0.020104
2024,"Target <8 Mt","BGD","LMI",0.165799,0.103116,0.237726
2024,"Target <8 Mt","BGR","UMI",0.000899,0.000636,0.001198
2024,"Target <8 Mt","BHR","HI",0.000632,0.000454,0.000832
2024,"Target <8 Mt","BHS","HI",0.000252,0.00018,0.000334
2024,"Target <8 Mt","BIH","UMI",0.001115,0.000194,0.004335
2024,"Target <8 Mt","BLZ","UMI",0.00027,5.8e-05,0.000994
2024,"Target <8 Mt","BOL","LMI",0.00672,0.004215,0.00961
2024,"Target <8 Mt","BRA","UMI",0.033582,0.024005,0.044626
2024,"Target <8 Mt","BRB","HI",0.000219,0.000158,0.000291
2024,"Target <8 Mt","BRN","HI",0.000199,0.000142,0.000262
2024,"Target <8 Mt","BWA","UMI",0.004631,0.003095,0.00641
2024,"Target <8 Mt","CAN","HI",0.013589,0.009721,0.017904
2024,"Target <8 Mt","CHE","HI",0.003209,0.002295,0.004257
2024,"Target <8 Mt","CHL","HI",0.002185,0.001559,0.002901
2024,"Target <8 Mt","CHN","UMI",0.066852,0.047486,0.089275
2024,"Target <8 Mt","CIV","LMI",0.144598,0.100357,0.197092
2024,"Target <8 Mt","CMR","LMI",0.009317,0.004916,0.016854
2024,"Target <8 Mt","COD","LI",0.166303,0.108054,0.234425
2024,"Target <8 Mt","COG","LMI",0.011708,0.007554,0.015829
2024,"Target <8 Mt","COL","UMI",0.004357,0.003057,0.005941
2024,"Target <8 Mt","COM","LI",0.003586,0.002584,0.004699
2024,"Target <8 Mt","CPV","LMI",0.001561,0.000737,0.002863
2024,"Target <8 Mt","CRI","UMI",0.000392,0.000255,0.000544
2024,"Target <8 Mt","CYP","HI",0.000358,0.000259,0.000469
2024,"Target <8 Mt","CZE","HI",0.000221,0.000157,0.000293
2024,"Target <8 Mt","DEU","HI",0.019989,0.014017,0.027017
2024,"Target <8 Mt","DJI","LMI",0.004803,0.002699,0.007036
2024,"Target <8 Mt","DMA","UMI",1.5e-05,1.1e-05,2e-05
2024,"Target <8 Mt","DNK","HI",0.00366,0.002589,0.004803
2024,"Target <8 Mt","DOM","UMI",0.094709,0.034952,0.156486
2024,"Target <8 Mt","DZA","UMI",0.112429,0.0052,0.322449
2024,"Target <8 Mt","ECU","UMI",0.00175,0.001202,0.002332
2024,"Target <8 Mt","EGY","LMI",0.530044,0.222558,0.95535
2024,"Target <8 Mt","ERI","LI",0,0,0
2024,"Target <8 Mt","ESP","HI",0.007909,0.005661,0.010413
2024,"Target <8 Mt","EST","HI",0.000426,0.000314,0.00053
2024,"Target <8 Mt","FIN","HI",0.001426,0.001016,0.001888
2024,"Target <8 Mt","FJI","UMI",1e-04,5.7e-05,0.000108
2024,"Target <8 Mt","FRA","HI",0.012071,0.008541,0.015832
2024,"Target <8 Mt","FRO","HI",2.6e-05,1.8e-05,3.4e-05
2024,"Target <8 Mt","FSM","LMI",0.012181,0.008356,0.015619
2024,"Target <8 Mt","GAB","UMI",0.000254,0.000181,0.000335
2024,"Target <8 Mt","GBR","HI",0.022644,0.016882,0.028011
2024,"Target <8 Mt","GEO","LMI",0.000244,0.000176,0.000321
2024,"Target <8 Mt","GHA","LMI",0.008304,0.003332,0.014269
2024,"Target <8 Mt","GIB","HI",5e-06,4e-06,7e-06
2024,"Target <8 Mt","GIN","LI",0.007953,0.004878,0.011469
2024,"Target <8 Mt","GMB","LI",0.007752,0.005503,0.010243
2024,"Target <8 Mt","GNB","LI",0.005445,0.003938,0.007169
2024,"Target <8 Mt","GNQ","UMI",7.9e-05,5.6e-05,0.000106
2024,"Target <8 Mt","GRC","HI",0.003738,0.002671,0.004888
2024,"Target <8 Mt","GRD","UMI",4.1e-05,2.9e-05,5.3e-05
2024,"Target <8 Mt","GTM","UMI",0.006787,0.000444,0.023494
2024,"Target <8 Mt","GUY","UMI",0.000199,0.000128,0.000244
2024,"Target <8 Mt","HKG","HI",0.008268,0.006208,0.00982
2024,"Target <8 Mt","HND","LMI",0.014948,0.010124,0.020634
2024,"Target <8 Mt","HRV","HI",0.001597,0.001255,0.001836
2024,"Target <8 Mt","HTI","LI",0.086033,0.051239,0.130505
2024,"Target <8 Mt","IDN","LMI",0.711885,0.509835,0.940705
2024,"Target <8 Mt","IND","LMI",1.060859,0.640315,1.687739
2024,"Target <8 Mt","IRL","HI",0.001658,0.001169,0.002205
2024,"Target <8 Mt","IRN","UMI",0.018905,0.001739,0.065222
2024,"Target <8 Mt","IRQ","UMI",0.430211,0.308615,0.574609
2024,"Target <8 Mt","ISR","HI",0.004658,0.00338,0.006028
2024,"Target <8 Mt","ITA","HI",0.01121,0.007994,0.014856
2024,"Target <8 Mt","JAM","UMI",0.000726,0.000518,0.000957
2024,"Target <8 Mt","JOR","UMI",0.000466,0.000108,0.000654
2024,"Target <8 Mt","JPN","HI",0.020973,0.015132,0.027572
2024,"Target <8 Mt","KEN","LMI",0.140134,0.057725,0.222375
2024,"Target <8 Mt","KGZ","LMI",0.002174,0.000461,0.004118
2024,"Target <8 Mt","KHM","LMI",0.031411,0.022472,0.042061
2024,"Target <8 Mt","KIR","LMI",0.002355,0.001682,0.003118
2024,"Target <8 Mt","KNA","UMI",5.3e-05,4.2e-05,5.9e-05
2024,"Target <8 Mt","KOR","HI",0.019303,0.015755,0.021739
2024,"Target <8 Mt","KWT","HI",0.322489,0.239047,0.393939
2024,"Target <8 Mt","LAO","LMI",0.001883,0.001355,0.002463
2024,"Target <8 Mt","LBN","UMI",0.001241,0.000891,0.001636
2024,"Target <8 Mt","LBR","LI",0.010506,0.007412,0.014036
2024,"Target <8 Mt","LBY","UMI",0.001192,0.000651,0.001237
2024,"Target <8 Mt","LCA","UMI",0.000118,9.1e-05,0.000136
2024,"Target <8 Mt","LIE","HI",8e-06,6e-06,1.1e-05
2024,"Target <8 Mt","LKA","LMI",0.022803,0.010075,0.04232
2024,"Target <8 Mt","LSO","LMI",0.002118,0.001268,0.003091
2024,"Target <8 Mt","LTU","HI",0.000506,0.000365,0.000669
2024,"Target <8 Mt","LUX","HI",8.4e-05,5.2e-05,0.000122
2024,"Target <8 Mt","LVA","HI",0.000305,0.000217,0.000402
2024,"Target <8 Mt","MAC","HI",0.003735,0.000167,0.010589
2024,"Target <8 Mt","MAR","LMI",0.047734,0.034305,0.063099
2024,"Target <8 Mt","MCO","HI",4e-06,3e-06,6e-06
2024,"Target <8 Mt","MDG","LI",0.031059,0.021179,0.042876
2024,"Target <8 Mt","MDV","UMI",0.000947,2.5e-05,0.001973
2024,"Target <8 Mt","MEX","UMI",0.014682,0.010267,0.01957
2024,"Target <8 Mt","MHL","UMI",1e-05,3e-06,2.3e-05
2024,"Target <8 Mt","MKD","UMI",0.000163,0.000111,0.000225
2024,"Target <8 Mt","MLT","HI",0.000231,0.000165,0.000304
2024,"Target <8 Mt","MMR","LMI",0.413247,0.294277,0.542844
2024,"Target <8 Mt","MNE","UMI",0.004842,0.00262,0.007506
2024,"Target <8 Mt","MNG","LMI",0.219901,0.157849,0.288903
2024,"Target <8 Mt","MOZ","LI",0.035347,0.024883,0.046908
2024,"Target <8 Mt","MRT","HI",0.000442,0.000329,0.000547
2024,"Target <8 Mt","MUS","UMI",0.000198,0.00014,0.000262
2024,"Target <8 Mt","MYS","UMI",0.009466,0.006788,0.012445
2024,"Target <8 Mt","NAM","UMI",0.005209,0.002941,0.008123
2024,"Target <8 Mt","NCL","HI",8.9e-05,6.4e-05,0.000117
2024,"Target <8 Mt","NER","LI",0.028356,0.019239,0.038602
2024,"Target <8 Mt","NGA","LMI",0.103063,0.057797,0.172971
2024,"Target <8 Mt","NIC","LMI",0.018965,0.007374,0.033433
2024,"Target <8 Mt","NLD","HI",0.00434,0.003119,0.005767
2024,"Target <8 Mt","NOR","HI",0.000183,0.00013,0.000242
2024,"Target <8 Mt","NZL","HI",0.001622,0.001161,0.002124
2024,"Target <8 Mt","OMN","HI",0.214049,0.162686,0.258192
2024,"Target <8 Mt","PAK","LMI",0.188786,0.131152,0.248431
2024,"Target <8 Mt","PAN","HI",0.001007,0.00072,0.001328
2024,"Target <8 Mt","PER","UMI",0.004338,0.002926,0.00545
2024,"Target <8 Mt","PHL","LMI",0.178077,0.120674,0.233832
2024,"Target <8 Mt","PLW","HI",1.6e-05,1.5e-05,1.6e-05
2024,"Target <8 Mt","PNG","LMI",0.005948,0.004131,0.007983
2024,"Target <8 Mt","POL","HI",0.003797,0.002688,0.004991
2024,"Target <8 Mt","PRI","HI",0.002305,0.001645,0.003014
2024,"Target <8 Mt","PRT","HI",0.002214,0.001603,0.002916
2024,"Target <8 Mt","PSE","LMI",0.002453,0.001303,0.0037
2024,"Target <8 Mt","QAT","HI",0.001028,0.000734,0.001366
2024,"Target <8 Mt","ROU","UMI",0.001504,0.001053,0.002029
2024,"Target <8 Mt","RUS","UMI",2.710435,1.812899,3.723809
2024,"Target <8 Mt","RWA","LI",0.03006,0.019628,0.041518
2024,"Target <8 Mt","SAU","HI",0.005055,0.003483,0.006821
2024,"Target <8 Mt","SDN","LMI",0.031022,0.022014,0.040868
2024,"Target <8 Mt","SEN","LI",0.074526,0.047328,0.104774
2024,"Target <8 Mt","SGP","HI",0.005785,0.004141,0.007664
2024,"Target <8 Mt","SLB","LMI",0.020629,0.016006,0.024082
2024,"Target <8 Mt","SLE","LI",0.012292,0.008783,0.016258
2024,"Target <8 Mt","SLV","LMI",0.008212,0.005625,0.011142
2024,"Target <8 Mt","SOM","LI",0.012824,0.007864,0.018715
2024,"Target <8 Mt","STP","LMI",0.001174,0.000662,0.001759
2024,"Target <8 Mt","SUR","UMI",0.005572,0.004048,0.007363
2024,"Target <8 Mt","SVK","HI",0.000479,0.00033,0.00065
2024,"Target <8 Mt","SVN","HI",0.000261,0.000186,0.000352
2024,"Target <8 Mt","SWE","HI",0.001126,0.000804,0.001478
2024,"Target <8 Mt","SWZ","LMI",0.001599,0.000768,0.002846
2024,"Target <8 Mt","SYC","HI",1.9e-05,1.4e-05,2.5e-05
2024,"Target <8 Mt","SYR","LI",0.031826,0.017937,0.048414
2024,"Target <8 Mt","TCD","LI",0.007168,0.002783,0.012227
2024,"Target <8 Mt","TGO","LI",0.031821,0.021395,0.04422
2024,"Target <8 Mt","THA","UMI",0.035428,0.013332,0.027637
2024,"Target <8 Mt","TLS","LMI",0.001402,0.000684,0.002554
2024,"Target <8 Mt","TTO","HI",0.024999,0.000737,0.052188
2024,"Target <8 Mt","TUN","LMI",0.024561,0.017673,0.03279
2024,"Target <8 Mt","TUR","UMI",0.003924,0.002767,0.005204
2024,"Target <8 Mt","TUV","UMI",6.9e-05,2e-06,0.000166
2024,"Target <8 Mt","TZA","LI",0.085308,0.050881,0.125213
2024,"Target <8 Mt","UGA","LI",0.089883,0.051193,0.135869
2024,"Target <8 Mt","UKR","LMI",0.066804,0.048086,0.088866
2024,"Target <8 Mt","URY","HI",0.000708,0.000503,0.000939
2024,"Target <8 Mt","USA","HI",0.119203,0.086024,0.157023
2024,"Target <8 Mt","UZB","LMI",0.0067,0.001331,0.012904
2024,"Target <8 Mt","VCT","UMI",2.1e-05,1.5e-05,2.8e-05
2024,"Target <8 Mt","VEN","UMI",0.136522,0.003567,0.283641
2024,"Target <8 Mt","VIR","HI",7.6e-05,5.4e-05,1e-04
2024,"Target <8 Mt","VNM","LMI",0.107065,0.076343,0.140533
2024,"Target <8 Mt","VUT","LMI",0.00063,0.000449,0.000833
2024,"Target <8 Mt","YEM","LI",0.036397,0.023171,0.05154
2024,"Target <8 Mt","ZAF","UMI",0.008103,0.002804,0.016727
2024,"Target <8 Mt","ZMB","LMI",0.034735,0.013814,0.056868
2024,"Target <8 Mt","ZWE","LI",0.029904,0.02008,0.040411
2025,"Ambitious","AFG","LI",0.216444,0.135004,0.31334
2025,"Ambitious","AGO","LMI",0.230629,0.148245,0.324629
2025,"Ambitious","ALB","UMI",0.043992,0.029565,0.060757
2025,"Ambitious","ARE","HI",0.089768,0.065046,0.111028
2025,"Ambitious","ARG","HI",0.134682,0.092512,0.185957
2025,"Ambitious","ATG","HI",0.000106,7.2e-05,0.000142
2025,"Ambitious","AUS","HI",0.016019,0.010943,0.021781
2025,"Ambitious","AZE","UMI",0.13709,0.092674,0.190858
2025,"Ambitious","BEL","HI",0.006845,0.004688,0.009372
2025,"Ambitious","BEN","LI",0.039511,0.026849,0.054895
2025,"Ambitious","BGD","LMI",0.239109,0.144075,0.355291
2025,"Ambitious","BGR","UMI",0.029339,0.019685,0.040318
2025,"Ambitious","BHR","HI",0.002003,0.001358,0.00273
2025,"Ambitious","BHS","HI",0.003927,0.002687,0.005299
2025,"Ambitious","BIH","UMI",0.012858,0.008328,0.018103
2025,"Ambitious","BLZ","UMI",0.003501,0.002515,0.004448
2025,"Ambitious","BOL","LMI",0.025832,0.016087,0.037803
2025,"Ambitious","BRA","UMI",1.19423,0.819431,1.647308
2025,"Ambitious","BRB","HI",0.00067,0.000468,0.000869
2025,"Ambitious","BRN","HI",0.003064,0.002111,0.00414
2025,"Ambitious","BWA","UMI",0.00715,0.004622,0.010379
2025,"Ambitious","CAN","HI",0.041129,0.028028,0.056027
2025,"Ambitious","CHE","HI",0.010006,0.006792,0.013664
2025,"Ambitious","CHL","HI",0.033817,0.022993,0.046698
2025,"Ambitious","CHN","UMI",2.752687,1.866875,3.737654
2025,"Ambitious","CIV","LMI",0.212674,0.142528,0.302827
2025,"Ambitious","CMR","LMI",0.026703,0.017688,0.036793
2025,"Ambitious","COD","LI",0.256636,0.17003,0.348876
2025,"Ambitious","COG","LMI",0.04035,0.027657,0.055247
2025,"Ambitious","COL","UMI",0.026987,0.017826,0.037063
2025,"Ambitious","COM","LI",0.005347,0.003615,0.007283
2025,"Ambitious","CPV","LMI",0.003851,0.002608,0.005259
2025,"Ambitious","CRI","UMI",0.005535,0.003588,0.007902
2025,"Ambitious","CYP","HI",0.004194,0.00287,0.005746
2025,"Ambitious","CZE","HI",0.000673,0.00046,0.000925
2025,"Ambitious","DEU","HI",0.061846,0.042078,0.085151
2025,"Ambitious","DJI","LMI",0.007195,0.004415,0.010739
2025,"Ambitious","DMA","UMI",0.00014,9.5e-05,0.000188
2025,"Ambitious","DNK","HI",0.011209,0.007692,0.014999
2025,"Ambitious","DOM","UMI",0.135156,0.06585,0.228473
2025,"Ambitious","DZA","UMI",0.339332,0.22042,0.460488
2025,"Ambitious","ECU","UMI",0.080119,0.053811,0.111328
2025,"Ambitious","EGY","LMI",1.110922,0.744501,1.518792
2025,"Ambitious","ERI","LI",0,0,0
2025,"Ambitious","ESP","HI",0.024055,0.016467,0.032748
2025,"Ambitious","EST","HI",0.006412,0.004674,0.007795
2025,"Ambitious","FIN","HI",0.004305,0.002913,0.005941
2025,"Ambitious","FJI","UMI",0.003634,0.002478,0.004937
2025,"Ambitious","FRA","HI",0.036638,0.02515,0.049915
2025,"Ambitious","FRO","HI",4e-04,0.000273,0.000539
2025,"Ambitious","FSM","LMI",0.016996,0.012561,0.022459
2025,"Ambitious","GAB","UMI",0.011937,0.008131,0.016215
2025,"Ambitious","GBR","HI",0.087677,0.063971,0.106822
2025,"Ambitious","GEO","LMI",0.000376,0.000257,0.000514
2025,"Ambitious","GHA","LMI",0.015273,0.009791,0.021722
2025,"Ambitious","GIB","HI",8.5e-05,5.9e-05,0.000114
2025,"Ambitious","GIN","LI",0.012253,0.00817,0.017318
2025,"Ambitious","GMB","LI",0.011478,0.00786,0.015618
2025,"Ambitious","GNB","LI",0.008012,0.005505,0.011008
2025,"Ambitious","GNQ","UMI",0.000248,0.00017,0.000335
2025,"Ambitious","GRC","HI",0.011328,0.007887,0.015383
2025,"Ambitious","GRD","UMI",0.000124,8.4e-05,0.000164
2025,"Ambitious","GTM","UMI",0.032003,0.018835,0.047533
2025,"Ambitious","GUY","UMI",0.008293,0.00571,0.011352
2025,"Ambitious","HKG","HI",0.024657,0.0184,0.028743
2025,"Ambitious","HND","LMI",0.032827,0.02185,0.045458
2025,"Ambitious","HRV","HI",0.005242,0.004184,0.005971
2025,"Ambitious","HTI","LI",0.166085,0.114105,0.22524
2025,"Ambitious","IDN","LMI",2.705598,1.844809,3.717584
2025,"Ambitious","IND","LMI",3.312584,2.259225,4.552031
2025,"Ambitious","IRL","HI",0.007691,0.005275,0.010394
2025,"Ambitious","IRN","UMI",0.115151,0.072409,0.168971
2025,"Ambitious","IRQ","UMI",0.671996,0.461752,0.926973
2025,"Ambitious","ISR","HI",0.014091,0.010099,0.018017
2025,"Ambitious","ITA","HI",0.174995,0.118618,0.237566
